State_Name,Crop,Season,State_Zone,Crop_Group,Window_Type,Start_Month,Start_Day,Start_Year_Offset,End_Month,End_Day,End_Year_Offset,Window_Days,Example_Crop_Year,Example_Start_Date,Example_End_Date,Observed_Rows_1997_2014,Observed_Districts_1997_2014,Rule_Level,Rule_Version,Rule_Status,Rule_Basis,Special_Note,Dataset_Reference,Season_Reference
Jammu and Kashmir,Other Fresh Fruits,Whole Year,north_northwest,fruit_perennial,annual_reporting_window,7,1,0,6,30,1,365,2010,2010-07-01,2011-06-30,24,12,state_zone+crop+season,v1.0,decided_project_convention,Whole Year mapped to the complete July-June crop-year reporting cycle.,Annual reporting window; do not calculate planting/harvest flags.,https://www.kaggle.com/datasets/arjunyadav99/indian-agriculture-crop-production-and-yield,"Project convention based on the recorded Indian crop-season label; Autumn and Winter are treated as crop reporting seasons, not literal meteorological seasons."
Jammu and Kashmir,Other Kharif pulses,Kharif,north_northwest,aggregate_kharif_pulses,aggregate_reporting_window,6,15,0,11,30,0,169,2010,2010-06-15,2010-11-30,194,19,state_zone+crop+season,v1.0,decided_project_convention,Aggregate crop category mapped to the complete reporting-season window.,Aggregate crop category; uses the full reporting-season window.,https://www.kaggle.com/datasets/arjunyadav99/indian-agriculture-crop-production-and-yield,https://en.wikipedia.org/wiki/Kharif_crop
Jammu and Kashmir,Other Rabi pulses,Rabi,north_northwest,aggregate_rabi_pulses,aggregate_reporting_window,10,15,0,4,30,1,198,2010,2010-10-15,2011-04-30,98,15,state_zone+crop+season,v1.0,decided_project_convention,Aggregate crop category mapped to the complete reporting-season window.,Aggregate crop category; uses the full reporting-season window.,https://www.kaggle.com/datasets/arjunyadav99/indian-agriculture-crop-production-and-yield,https://en.wikipedia.org/wiki/Rabi_crop
Jammu and Kashmir,Other Vegetables,Whole Year,north_northwest,vegetable,annual_reporting_window,7,1,0,6,30,1,365,2010,2010-07-01,2011-06-30,27,14,state_zone+crop+season,v1.0,decided_project_convention,Whole Year mapped to the complete July-June crop-year reporting cycle.,Annual reporting window; do not calculate planting/harvest flags.,https://www.kaggle.com/datasets/arjunyadav99/indian-agriculture-crop-production-and-yield,"Project convention based on the recorded Indian crop-season label; Autumn and Winter are treated as crop reporting seasons, not literal meteorological seasons."
Jammu and Kashmir,Peas & beans (Pulses),Kharif,north_northwest,other_pulse,crop_cycle_estimate,6,15,0,10,12,0,120,2010,2010-06-15,2010-10-12,30,8,state_zone+crop+season,v1.0,decided_project_convention,Crop-specific 120-day cycle starting from the north_northwest Kharif anchor.,,https://www.kaggle.com/datasets/arjunyadav99/indian-agriculture-crop-production-and-yield,https://en.wikipedia.org/wiki/Kharif_crop
Jammu and Kashmir,Peas & beans (Pulses),Rabi,north_northwest,other_pulse,crop_cycle_estimate,10,15,0,2,11,1,120,2010,2010-10-15,2011-02-11,236,17,state_zone+crop+season,v1.0,decided_project_convention,Crop-specific 120-day cycle starting from the north_northwest Rabi anchor.,,https://www.kaggle.com/datasets/arjunyadav99/indian-agriculture-crop-production-and-yield,https://en.wikipedia.org/wiki/Rabi_crop
Jammu and Kashmir,Potato,Kharif,north_northwest,potato,crop_cycle_estimate,6,15,0,10,12,0,120,2010,2010-06-15,2010-10-12,157,20,state_zone+crop+season,v1.0,decided_project_convention,Crop-specific 120-day cycle starting from the north_northwest Kharif anchor.,,https://www.kaggle.com/datasets/arjunyadav99/indian-agriculture-crop-production-and-yield,https://en.wikipedia.org/wiki/Kharif_crop
Jammu and Kashmir,Potato,Rabi,north_northwest,potato,crop_cycle_estimate,10,30,0,2,26,1,120,2010,2010-10-30,2011-02-26,127,15,state_zone+crop+season,v1.0,decided_project_convention,Crop-specific 120-day cycle starting from the north_northwest Rabi anchor.,,https://www.kaggle.com/datasets/arjunyadav99/indian-agriculture-crop-production-and-yield,https://en.wikipedia.org/wiki/Rabi_crop
Jammu and Kashmir,Potato,Whole Year,north_northwest,potato,annual_reporting_window,7,1,0,6,30,1,365,2010,2010-07-01,2011-06-30,76,13,state_zone+crop+season,v1.0,decided_project_convention,Whole Year mapped to the complete July-June crop-year reporting cycle.,Annual reporting window; do not calculate planting/harvest flags.,https://www.kaggle.com/datasets/arjunyadav99/indian-agriculture-crop-production-and-yield,"Project convention based on the recorded Indian crop-season label; Autumn and Winter are treated as crop reporting seasons, not literal meteorological seasons."
Jammu and Kashmir,Rapeseed &Mustard,Kharif,north_northwest,rapeseed_mustard,crop_cycle_estimate,6,15,0,11,1,0,140,2010,2010-06-15,2010-11-01,4,2,state_zone+crop+season,v1.0,decided_project_convention,Crop-specific 140-day cycle starting from the north_northwest Kharif anchor.,,https://www.kaggle.com/datasets/arjunyadav99/indian-agriculture-crop-production-and-yield,https://en.wikipedia.org/wiki/Kharif_crop
Jammu and Kashmir,Rapeseed &Mustard,Rabi,north_northwest,rapeseed_mustard,crop_cycle_estimate,10,30,0,3,18,1,140,2010,2010-10-30,2011-03-18,340,21,state_zone+crop+season,v1.0,decided_project_convention,Crop-specific 140-day cycle starting from the north_northwest Rabi anchor.,,https://www.kaggle.com/datasets/arjunyadav99/indian-agriculture-crop-production-and-yield,https://en.wikipedia.org/wiki/Rabi_crop
Jammu and Kashmir,Redish,Whole Year,north_northwest,vegetable,annual_reporting_window,7,1,0,6,30,1,365,2010,2010-07-01,2011-06-30,2,1,state_zone+crop+season,v1.0,decided_project_convention,Whole Year mapped to the complete July-June crop-year reporting cycle.,Annual reporting window; do not calculate planting/harvest flags.,https://www.kaggle.com/datasets/arjunyadav99/indian-agriculture-crop-production-and-yield,"Project convention based on the recorded Indian crop-season label; Autumn and Winter are treated as crop reporting seasons, not literal meteorological seasons."
Jammu and Kashmir,Rice,Kharif,north_northwest,rice,crop_cycle_estimate,6,15,0,11,11,0,150,2010,2010-06-15,2010-11-11,362,20,state_zone+crop+season,v1.0,decided_project_convention,Crop-specific 150-day cycle starting from the north_northwest Kharif anchor.,,https://www.kaggle.com/datasets/arjunyadav99/indian-agriculture-crop-production-and-yield,https://en.wikipedia.org/wiki/Kharif_crop
Jammu and Kashmir,Sannhamp,Kharif,north_northwest,other_fibre,crop_cycle_estimate,5,16,0,9,22,0,130,2010,2010-05-16,2010-09-22,45,7,state_zone+crop+season,v1.0,decided_project_convention,Crop-specific 130-day cycle starting from the north_northwest Kharif anchor.,,https://www.kaggle.com/datasets/arjunyadav99/indian-agriculture-crop-production-and-yield,https://en.wikipedia.org/wiki/Kharif_crop
Jammu and Kashmir,Sannhamp,Whole Year,north_northwest,other_fibre,annual_reporting_window,7,1,0,6,30,1,365,2010,2010-07-01,2011-06-30,30,5,state_zone+crop+season,v1.0,decided_project_convention,Whole Year mapped to the complete July-June crop-year reporting cycle.,Annual reporting window; do not calculate planting/harvest flags.,https://www.kaggle.com/datasets/arjunyadav99/indian-agriculture-crop-production-and-yield,"Project convention based on the recorded Indian crop-season label; Autumn and Winter are treated as crop reporting seasons, not literal meteorological seasons."
Jammu and Kashmir,Sesamum,Kharif,north_northwest,sesame,crop_cycle_estimate,6,15,0,9,22,0,100,2010,2010-06-15,2010-09-22,102,7,state_zone+crop+season,v1.0,decided_project_convention,Crop-specific 100-day cycle starting from the north_northwest Kharif anchor.,,https://www.kaggle.com/datasets/arjunyadav99/indian-agriculture-crop-production-and-yield,https://en.wikipedia.org/wiki/Kharif_crop
Jammu and Kashmir,Small millets,Kharif,north_northwest,minor_cereal,crop_cycle_estimate,6,15,0,9,27,0,105,2010,2010-06-15,2010-09-27,49,13,state_zone+crop+season,v1.0,decided_project_convention,Crop-specific 105-day cycle starting from the north_northwest Kharif anchor.,,https://www.kaggle.com/datasets/arjunyadav99/indian-agriculture-crop-production-and-yield,https://en.wikipedia.org/wiki/Kharif_crop
Jammu and Kashmir,Small millets,Rabi,north_northwest,minor_cereal,crop_cycle_estimate,10,15,0,1,27,1,105,2010,2010-10-15,2011-01-27,2,2,state_zone+crop+season,v1.0,decided_project_convention,Crop-specific 105-day cycle starting from the north_northwest Rabi anchor.,,https://www.kaggle.com/datasets/arjunyadav99/indian-agriculture-crop-production-and-yield,https://en.wikipedia.org/wiki/Rabi_crop
Jammu and Kashmir,Sugarcane,Kharif,north_northwest,sugarcane,crop_cycle_estimate,6,15,0,6,14,1,365,2010,2010-06-15,2011-06-14,23,4,state_zone+crop+season,v1.0,decided_project_convention,Crop-specific 365-day cycle starting from the north_northwest Kharif anchor.,,https://www.kaggle.com/datasets/arjunyadav99/indian-agriculture-crop-production-and-yield,https://en.wikipedia.org/wiki/Kharif_crop
Jammu and Kashmir,Sugarcane,Whole Year,north_northwest,sugarcane,annual_reporting_window,7,1,0,6,30,1,365,2010,2010-07-01,2011-06-30,38,4,state_zone+crop+season,v1.0,decided_project_convention,Whole Year mapped to the complete July-June crop-year reporting cycle.,Annual reporting window; do not calculate planting/harvest flags.,https://www.kaggle.com/datasets/arjunyadav99/indian-agriculture-crop-production-and-yield,"Project convention based on the recorded Indian crop-season label; Autumn and Winter are treated as crop reporting seasons, not literal meteorological seasons."
Jammu and Kashmir,Tobacco,Kharif,north_northwest,tobacco,crop_cycle_estimate,6,15,0,11,11,0,150,2010,2010-06-15,2010-11-11,15,2,state_zone+crop+season,v1.0,decided_project_convention,Crop-specific 150-day cycle starting from the north_northwest Kharif anchor.,,https://www.kaggle.com/datasets/arjunyadav99/indian-agriculture-crop-production-and-yield,https://en.wikipedia.org/wiki/Kharif_crop
Jammu and Kashmir,Tobacco,Whole Year,north_northwest,tobacco,annual_reporting_window,7,1,0,6,30,1,365,2010,2010-07-01,2011-06-30,22,4,state_zone+crop+season,v1.0,decided_project_convention,Whole Year mapped to the complete July-June crop-year reporting cycle.,Annual reporting window; do not calculate planting/harvest flags.,https://www.kaggle.com/datasets/arjunyadav99/indian-agriculture-crop-production-and-yield,"Project convention based on the recorded Indian crop-season label; Autumn and Winter are treated as crop reporting seasons, not literal meteorological seasons."
Jammu and Kashmir,Turmeric,Kharif,north_northwest,turmeric,crop_cycle_estimate,6,15,0,3,11,1,270,2010,2010-06-15,2011-03-11,27,5,state_zone+crop+season,v1.0,decided_project_convention,Crop-specific 270-day cycle starting from the north_northwest Kharif anchor.,,https://www.kaggle.com/datasets/arjunyadav99/indian-agriculture-crop-production-and-yield,https://en.wikipedia.org/wiki/Kharif_crop
Jammu and Kashmir,Turmeric,Rabi,north_northwest,turmeric,crop_cycle_estimate,10,15,0,7,11,1,270,2010,2010-10-15,2011-07-11,5,1,state_zone+crop+season,v1.0,decided_project_convention,Crop-specific 270-day cycle starting from the north_northwest Rabi anchor.,,https://www.kaggle.com/datasets/arjunyadav99/indian-agriculture-crop-production-and-yield,https://en.wikipedia.org/wiki/Rabi_crop
Jammu and Kashmir,Turmeric,Whole Year,north_northwest,turmeric,annual_reporting_window,7,1,0,6,30,1,365,2010,2010-07-01,2011-06-30,6,3,state_zone+crop+season,v1.0,decided_project_convention,Whole Year mapped to the complete July-June crop-year reporting cycle.,Annual reporting window; do not calculate planting/harvest flags.,https://www.kaggle.com/datasets/arjunyadav99/indian-agriculture-crop-production-and-yield,"Project convention based on the recorded Indian crop-season label; Autumn and Winter are treated as crop reporting seasons, not literal meteorological seasons."
Jammu and Kashmir,Turnip,Whole Year,north_northwest,vegetable,annual_reporting_window,7,1,0,6,30,1,365,2010,2010-07-01,2011-06-30,6,3,state_zone+crop+season,v1.0,decided_project_convention,Whole Year mapped to the complete July-June crop-year reporting cycle.,Annual reporting window; do not calculate planting/harvest flags.,https://www.kaggle.com/datasets/arjunyadav99/indian-agriculture-crop-production-and-yield,"Project convention based on the recorded Indian crop-season label; Autumn and Winter are treated as crop reporting seasons, not literal meteorological seasons."
Jammu and Kashmir,Urad,Kharif,north_northwest,black_gram,crop_cycle_estimate,6,15,0,9,17,0,95,2010,2010-06-15,2010-09-17,200,16,state_zone+crop+season,v1.0,decided_project_convention,Crop-specific 95-day cycle starting from the north_northwest Kharif anchor.,,https://www.kaggle.com/datasets/arjunyadav99/indian-agriculture-crop-production-and-yield,https://en.wikipedia.org/wiki/Kharif_crop
Jammu and Kashmir,Urad,Rabi,north_northwest,black_gram,crop_cycle_estimate,10,15,0,1,17,1,95,2010,2010-10-15,2011-01-17,2,1,state_zone+crop+season,v1.0,decided_project_convention,Crop-specific 95-day cycle starting from the north_northwest Rabi anchor.,,https://www.kaggle.com/datasets/arjunyadav99/indian-agriculture-crop-production-and-yield,https://en.wikipedia.org/wiki/Rabi_crop
Jammu and Kashmir,Wheat,Kharif,north_northwest,wheat,crop_cycle_estimate,6,15,0,11,11,0,150,2010,2010-06-15,2010-11-11,6,3,state_zone+crop+season,v1.0,decided_project_convention,Crop-specific 150-day cycle starting from the north_northwest Kharif anchor.,,https://www.kaggle.com/datasets/arjunyadav99/indian-agriculture-crop-production-and-yield,https://en.wikipedia.org/wiki/Kharif_crop
Jammu and Kashmir,Wheat,Rabi,north_northwest,wheat,crop_cycle_estimate,10,30,0,3,28,1,150,2010,2010-10-30,2011-03-28,341,19,state_zone+crop+season,v1.0,decided_project_convention,Crop-specific 150-day cycle starting from the north_northwest Rabi anchor.,,https://www.kaggle.com/datasets/arjunyadav99/indian-agriculture-crop-production-and-yield,https://en.wikipedia.org/wiki/Rabi_crop
Jammu and Kashmir,other oilseeds,Kharif,north_northwest,other_oilseed,crop_cycle_estimate,6,15,0,10,12,0,120,2010,2010-06-15,2010-10-12,18,6,state_zone+crop+season,v1.0,decided_project_convention,Crop-specific 120-day cycle starting from the north_northwest Kharif anchor.,,https://www.kaggle.com/datasets/arjunyadav99/indian-agriculture-crop-production-and-yield,https://en.wikipedia.org/wiki/Kharif_crop
Jammu and Kashmir,other oilseeds,Rabi,north_northwest,other_oilseed,crop_cycle_estimate,10,15,0,2,11,1,120,2010,2010-10-15,2011-02-11,21,8,state_zone+crop+season,v1.0,decided_project_convention,Crop-specific 120-day cycle starting from the north_northwest Rabi anchor.,,https://www.kaggle.com/datasets/arjunyadav99/indian-agriculture-crop-production-and-yield,https://en.wikipedia.org/wiki/Rabi_crop
Jammu and Kashmir,other oilseeds,Whole Year,north_northwest,other_oilseed,annual_reporting_window,7,1,0,6,30,1,365,2010,2010-07-01,2011-06-30,4,2,state_zone+crop+season,v1.0,decided_project_convention,Whole Year mapped to the complete July-June crop-year reporting cycle.,Annual reporting window; do not calculate planting/harvest flags.,https://www.kaggle.com/datasets/arjunyadav99/indian-agriculture-crop-production-and-yield,"Project convention based on the recorded Indian crop-season label; Autumn and Winter are treated as crop reporting seasons, not literal meteorological seasons."
Jharkhand,Arhar/Tur,Kharif,east_northeast,pigeon_pea,crop_cycle_estimate,4,30,0,11,15,0,200,2010,2010-04-30,2010-11-15,32,16,state_zone+crop+season,v1.0,decided_project_convention,Crop-specific 200-day cycle starting from the east_northeast Kharif anchor.,,https://www.kaggle.com/datasets/arjunyadav99/indian-agriculture-crop-production-and-yield,https://en.wikipedia.org/wiki/Kharif_crop
Jharkhand,Arhar/Tur,Rabi,east_northeast,pigeon_pea,crop_cycle_estimate,10,15,0,3,13,1,150,2010,2010-10-15,2011-03-13,360,24,state_zone+crop+season,v1.0,decided_project_convention,Crop-specific 150-day cycle starting from the east_northeast Rabi anchor.,,https://www.kaggle.com/datasets/arjunyadav99/indian-agriculture-crop-production-and-yield,https://en.wikipedia.org/wiki/Rabi_crop
Jharkhand,Arhar/Tur,Winter,east_northeast,pigeon_pea,crop_cycle_estimate,10,15,0,4,12,1,180,2010,2010-10-15,2011-04-12,9,5,state_zone+crop+season,v1.0,decided_project_convention,Crop-specific 180-day cycle starting from the east_northeast Winter anchor.,,https://www.kaggle.com/datasets/arjunyadav99/indian-agriculture-crop-production-and-yield,"Project convention based on the recorded Indian crop-season label; Autumn and Winter are treated as crop reporting seasons, not literal meteorological seasons."
Jharkhand,Barley,Rabi,east_northeast,barley,crop_cycle_estimate,10,30,0,3,8,1,130,2010,2010-10-30,2011-03-08,8,4,state_zone+crop+season,v1.0,decided_project_convention,Crop-specific 130-day cycle starting from the east_northeast Rabi anchor.,,https://www.kaggle.com/datasets/arjunyadav99/indian-agriculture-crop-production-and-yield,https://en.wikipedia.org/wiki/Rabi_crop
Jharkhand,Gram,Rabi,east_northeast,chickpea,crop_cycle_estimate,10,30,0,3,8,1,130,2010,2010-10-30,2011-03-08,405,24,state_zone+crop+season,v1.0,decided_project_convention,Crop-specific 130-day cycle starting from the east_northeast Rabi anchor.,,https://www.kaggle.com/datasets/arjunyadav99/indian-agriculture-crop-production-and-yield,https://en.wikipedia.org/wiki/Rabi_crop
