district_id,raw_state_name,raw_district_name,canonical_state_name,canonical_district_name,valid_from,valid_to,latitude,longitude,point_method,match_method,match_status,override_type,override_confidence,override_evidence,override_review_status,geometry_source,coordinate_source,crop_rows,unique_years,unique_crops,unique_seasons,notes
IND_WEST_BENGAL_BIRBHUM,West Bengal,BIRBHUM,West Bengal,BIRBHUM,1997,2014,,,,exact_pending_boundary_check,pending_boundary_match,,,,,,,1141,18,39,6,
IND_WEST_BENGAL_COOCHBEHAR,West Bengal,COOCHBEHAR,West Bengal,COOCHBEHAR,1997,2014,,,,exact_pending_boundary_check,pending_boundary_match,,,,,,,1151,18,37,6,
IND_WEST_BENGAL_DARJEELING,West Bengal,DARJEELING,West Bengal,DARJEELING,1997,2014,,,,exact_pending_boundary_check,pending_boundary_match,,,,,,,939,18,37,6,
IND_WEST_BENGAL_DINAJPUR_DAKSHIN,West Bengal,DINAJPUR DAKSHIN,West Bengal,DINAJPUR DAKSHIN,1997,2014,,,,exact_pending_boundary_check,pending_boundary_match,,,,,,,402,18,32,6,
IND_WEST_BENGAL_DINAJPUR_UTTAR,West Bengal,DINAJPUR UTTAR,West Bengal,DINAJPUR UTTAR,1997,2014,,,,exact_pending_boundary_check,pending_boundary_match,,,,,,,602,18,34,6,
IND_WEST_BENGAL_HOOGHLY,West Bengal,HOOGHLY,West Bengal,HOOGHLY,1997,2014,,,,exact_pending_boundary_check,pending_boundary_match,,,,,,,429,18,31,6,
IND_WEST_BENGAL_HOWRAH,West Bengal,HOWRAH,West Bengal,HOWRAH,1997,2014,,,,exact_pending_boundary_check,pending_boundary_match,,,,,,,376,18,26,6,
IND_WEST_BENGAL_JALPAIGURI,West Bengal,JALPAIGURI,West Bengal,JALPAIGURI,1997,2014,,,,exact_pending_boundary_check,pending_boundary_match,,,,,,,637,18,33,6,
IND_WEST_BENGAL_MALDAH,West Bengal,MALDAH,West Bengal,MALDAH,1997,2014,,,,exact_pending_boundary_check,pending_boundary_match,,,,,,,566,18,31,6,
IND_WEST_BENGAL_MEDINIPUR_EAST,West Bengal,MEDINIPUR EAST,West Bengal,MEDINIPUR EAST,1997,2014,,,,exact_pending_boundary_check,pending_boundary_match,,,,,,,352,18,28,6,
IND_WEST_BENGAL_MEDINIPUR_WEST,West Bengal,MEDINIPUR WEST,West Bengal,MEDINIPUR WEST,1997,2014,,,,exact_pending_boundary_check,pending_boundary_match,,,,,,,640,18,38,6,
IND_WEST_BENGAL_MURSHIDABAD,West Bengal,MURSHIDABAD,West Bengal,MURSHIDABAD,1997,2014,,,,exact_pending_boundary_check,pending_boundary_match,,,,,,,595,18,33,6,
IND_WEST_BENGAL_NADIA,West Bengal,NADIA,West Bengal,NADIA,1997,2014,,,,exact_pending_boundary_check,pending_boundary_match,,,,,,,585,18,32,6,
IND_WEST_BENGAL_PURBA_BARDHAMAN,West Bengal,PURBA BARDHAMAN,West Bengal,PURBA BARDHAMAN,1997,2014,,,,exact_pending_boundary_check,pending_boundary_match,,,,,,,605,18,36,6,
IND_WEST_BENGAL_PURULIA,West Bengal,PURULIA,West Bengal,PURULIA,1997,2014,,,,exact_pending_boundary_check,pending_boundary_match,,,,,,,642,18,39,6,
