district_year_point_id,district_id,Crop_Year,preferred_census_version,used_census_version,district_point_version_id,weather_point_id,latitude,longitude,assignment_method,assignment_confidence,alternate_layer_used,shared_parent_boundary
DYP_5251C8A3A362BAA8,IND_ANDHRA_PRADESH_SRIKAKULAM,2000,Census 2001,Census 2001,DPV_5AA7B3BE466EFC9D,WPT_CF6AC0AA7DFEE0606FE9,18.62325902,83.97164116,confirmed_exact_unique,confirmed,0,0
DYP_95E5514B160FFD1B,IND_ANDHRA_PRADESH_SRIKAKULAM,2001,Census 2001,Census 2001,DPV_5AA7B3BE466EFC9D,WPT_CF6AC0AA7DFEE0606FE9,18.62325902,83.97164116,confirmed_exact_unique,confirmed,0,0
DYP_52B26DC3E7C510C0,IND_ANDHRA_PRADESH_SRIKAKULAM,2002,Census 2001,Census 2001,DPV_5AA7B3BE466EFC9D,WPT_CF6AC0AA7DFEE0606FE9,18.62325902,83.97164116,confirmed_exact_unique,confirmed,0,0
DYP_AF2F2DAA4F89EDCA,IND_ANDHRA_PRADESH_SRIKAKULAM,2003,Census 2001,Census 2001,DPV_5AA7B3BE466EFC9D,WPT_CF6AC0AA7DFEE0606FE9,18.62325902,83.97164116,confirmed_exact_unique,confirmed,0,0
DYP_CFB98A1948908ADA,IND_ANDHRA_PRADESH_SRIKAKULAM,2004,Census 2001,Census 2001,DPV_5AA7B3BE466EFC9D,WPT_CF6AC0AA7DFEE0606FE9,18.62325902,83.97164116,confirmed_exact_unique,confirmed,0,0
DYP_7998573446134DE6,IND_ANDHRA_PRADESH_SRIKAKULAM,2005,Census 2001,Census 2001,DPV_5AA7B3BE466EFC9D,WPT_CF6AC0AA7DFEE0606FE9,18.62325902,83.97164116,confirmed_exact_unique,confirmed,0,0
DYP_3835DA2ED1F58D01,IND_ANDHRA_PRADESH_SRIKAKULAM,2006,Census 2011,Census 2011,DPV_DCF896EAC4094C9A,WPT_CF6AC0AA7DFEE0606FE9,18.62325902,83.97164116,confirmed_exact_unique,confirmed,0,0
DYP_19701AE11AAE8214,IND_ANDHRA_PRADESH_SRIKAKULAM,2007,Census 2011,Census 2011,DPV_DCF896EAC4094C9A,WPT_CF6AC0AA7DFEE0606FE9,18.62325902,83.97164116,confirmed_exact_unique,confirmed,0,0
DYP_735F80BBC61E4A64,IND_ANDHRA_PRADESH_SRIKAKULAM,2008,Census 2011,Census 2011,DPV_DCF896EAC4094C9A,WPT_CF6AC0AA7DFEE0606FE9,18.62325902,83.97164116,confirmed_exact_unique,confirmed,0,0
DYP_0354B328E4A23981,IND_ANDHRA_PRADESH_SRIKAKULAM,2009,Census 2011,Census 2011,DPV_DCF896EAC4094C9A,WPT_CF6AC0AA7DFEE0606FE9,18.62325902,83.97164116,confirmed_exact_unique,confirmed,0,0
DYP_1FF0295CE237DC75,IND_ANDHRA_PRADESH_SRIKAKULAM,2010,Census 2011,Census 2011,DPV_DCF896EAC4094C9A,WPT_CF6AC0AA7DFEE0606FE9,18.62325902,83.97164116,confirmed_exact_unique,confirmed,0,0
DYP_685A5A198FD5839F,IND_ANDHRA_PRADESH_SRIKAKULAM,2011,Census 2011,Census 2011,DPV_DCF896EAC4094C9A,WPT_CF6AC0AA7DFEE0606FE9,18.62325902,83.97164116,confirmed_exact_unique,confirmed,0,0
DYP_7480E3265E916A07,IND_ANDHRA_PRADESH_SRIKAKULAM,2012,Census 2011,Census 2011,DPV_DCF896EAC4094C9A,WPT_CF6AC0AA7DFEE0606FE9,18.62325902,83.97164116,confirmed_exact_unique,confirmed,0,0
DYP_837FC4563E1142B3,IND_ANDHRA_PRADESH_SRIKAKULAM,2013,Census 2011,Census 2011,DPV_DCF896EAC4094C9A,WPT_CF6AC0AA7DFEE0606FE9,18.62325902,83.97164116,confirmed_exact_unique,confirmed,0,0
DYP_DBBF9C830D5FA4DA,IND_ANDHRA_PRADESH_SRIKAKULAM,2014,Census 2011,Census 2011,DPV_DCF896EAC4094C9A,WPT_CF6AC0AA7DFEE0606FE9,18.62325902,83.97164116,confirmed_exact_unique,confirmed,0,0
DYP_276E45C4E6F1E5AB,IND_ANDHRA_PRADESH_VISAKHAPATANAM,1997,Census 2001,Census 2001,DPV_B893825CD43FB785,WPT_48E0EC919F29C610566F,17.89685606,82.56573335,working_fuzzy_same_state,working_fallback,0,0
DYP_A9C7C932463D99AF,IND_ANDHRA_PRADESH_VISAKHAPATANAM,1998,Census 2001,Census 2001,DPV_B893825CD43FB785,WPT_48E0EC919F29C610566F,17.89685606,82.56573335,working_fuzzy_same_state,working_fallback,0,0
DYP_A147DABD01DCA11A,IND_ANDHRA_PRADESH_VISAKHAPATANAM,1999,Census 2001,Census 2001,DPV_B893825CD43FB785,WPT_48E0EC919F29C610566F,17.89685606,82.56573335,working_fuzzy_same_state,working_fallback,0,0
DYP_2D258A9B2DC87F76,IND_ANDHRA_PRADESH_VISAKHAPATANAM,2000,Census 2001,Census 2001,DPV_B893825CD43FB785,WPT_48E0EC919F29C610566F,17.89685606,82.56573335,working_fuzzy_same_state,working_fallback,0,0
DYP_A6DB968B605EBA6B,IND_ANDHRA_PRADESH_VISAKHAPATANAM,2001,Census 2001,Census 2001,DPV_B893825CD43FB785,WPT_48E0EC919F29C610566F,17.89685606,82.56573335,working_fuzzy_same_state,working_fallback,0,0
DYP_3D3AF973CB1A0288,IND_ANDHRA_PRADESH_VISAKHAPATANAM,2002,Census 2001,Census 2001,DPV_B893825CD43FB785,WPT_48E0EC919F29C610566F,17.89685606,82.56573335,working_fuzzy_same_state,working_fallback,0,0
DYP_31BBE468A9F30252,IND_ANDHRA_PRADESH_VISAKHAPATANAM,2003,Census 2001,Census 2001,DPV_B893825CD43FB785,WPT_48E0EC919F29C610566F,17.89685606,82.56573335,working_fuzzy_same_state,working_fallback,0,0
DYP_F7951492079F9442,IND_ANDHRA_PRADESH_VISAKHAPATANAM,2004,Census 2001,Census 2001,DPV_B893825CD43FB785,WPT_48E0EC919F29C610566F,17.89685606,82.56573335,working_fuzzy_same_state,working_fallback,0,0
DYP_841BB9FC4B93F12D,IND_ANDHRA_PRADESH_VISAKHAPATANAM,2005,Census 2001,Census 2001,DPV_B893825CD43FB785,WPT_48E0EC919F29C610566F,17.89685606,82.56573335,working_fuzzy_same_state,working_fallback,0,0
DYP_2E1815D5FC428A3D,IND_ANDHRA_PRADESH_VISAKHAPATANAM,2006,Census 2011,Census 2011,DPV_EDC99982EC5EB723,WPT_48E0EC919F29C610566F,17.89685606,82.56573335,working_fuzzy_same_state,working_fallback,0,0
DYP_40C87DFE65D2DAEA,IND_ANDHRA_PRADESH_VISAKHAPATANAM,2007,Census 2011,Census 2011,DPV_EDC99982EC5EB723,WPT_48E0EC919F29C610566F,17.89685606,82.56573335,working_fuzzy_same_state,working_fallback,0,0
DYP_58A6D01707D13262,IND_ANDHRA_PRADESH_VISAKHAPATANAM,2008,Census 2011,Census 2011,DPV_EDC99982EC5EB723,WPT_48E0EC919F29C610566F,17.89685606,82.56573335,working_fuzzy_same_state,working_fallback,0,0
DYP_327A753A2DFC3731,IND_ANDHRA_PRADESH_VISAKHAPATANAM,2009,Census 2011,Census 2011,DPV_EDC99982EC5EB723,WPT_48E0EC919F29C610566F,17.89685606,82.56573335,working_fuzzy_same_state,working_fallback,0,0
DYP_430F27737294EEE1,IND_ANDHRA_PRADESH_VISAKHAPATANAM,2010,Census 2011,Census 2011,DPV_EDC99982EC5EB723,WPT_48E0EC919F29C610566F,17.89685606,82.56573335,working_fuzzy_same_state,working_fallback,0,0
DYP_D4526D1F0804F2CC,IND_ANDHRA_PRADESH_VISAKHAPATANAM,2011,Census 2011,Census 2011,DPV_EDC99982EC5EB723,WPT_48E0EC919F29C610566F,17.89685606,82.56573335,working_fuzzy_same_state,working_fallback,0,0
DYP_DA18A52C7AD9D235,IND_ANDHRA_PRADESH_VISAKHAPATANAM,2012,Census 2011,Census 2011,DPV_EDC99982EC5EB723,WPT_48E0EC919F29C610566F,17.89685606,82.56573335,working_fuzzy_same_state,working_fallback,0,0
DYP_4B5DD0A818DF5B1F,IND_ANDHRA_PRADESH_VISAKHAPATANAM,2013,Census 2011,Census 2011,DPV_EDC99982EC5EB723,WPT_48E0EC919F29C610566F,17.89685606,82.56573335,working_fuzzy_same_state,working_fallback,0,0
DYP_E1CC4C5A505DFCBF,IND_ANDHRA_PRADESH_VISAKHAPATANAM,2014,Census 2011,Census 2011,DPV_EDC99982EC5EB723,WPT_48E0EC919F29C610566F,17.89685606,82.56573335,working_fuzzy_same_state,working_fallback,0,0
DYP_F1F2ADE50C47B065,IND_ANDHRA_PRADESH_VIZIANAGARAM,1997,Census 2001,Census 2001,DPV_F1A79544EEE99635,WPT_F9FC9684EA7647013AF5,18.4945892,83.3118534,confirmed_exact_unique,confirmed,0,0
DYP_B6603406B336E116,IND_ANDHRA_PRADESH_VIZIANAGARAM,1998,Census 2001,Census 2001,DPV_F1A79544EEE99635,WPT_F9FC9684EA7647013AF5,18.4945892,83.3118534,confirmed_exact_unique,confirmed,0,0
DYP_C842B829A07A943C,IND_ANDHRA_PRADESH_VIZIANAGARAM,1999,Census 2001,Census 2001,DPV_F1A79544EEE99635,WPT_F9FC9684EA7647013AF5,18.4945892,83.3118534,confirmed_exact_unique,confirmed,0,0
DYP_C0BDCD7BC49D6D31,IND_ANDHRA_PRADESH_VIZIANAGARAM,2000,Census 2001,Census 2001,DPV_F1A79544EEE99635,WPT_F9FC9684EA7647013AF5,18.4945892,83.3118534,confirmed_exact_unique,confirmed,0,0
DYP_DF952DA116E19996,IND_ANDHRA_PRADESH_VIZIANAGARAM,2001,Census 2001,Census 2001,DPV_F1A79544EEE99635,WPT_F9FC9684EA7647013AF5,18.4945892,83.3118534,confirmed_exact_unique,confirmed,0,0
DYP_49AEE1C468A83393,IND_ANDHRA_PRADESH_VIZIANAGARAM,2002,Census 2001,Census 2001,DPV_F1A79544EEE99635,WPT_F9FC9684EA7647013AF5,18.4945892,83.3118534,confirmed_exact_unique,confirmed,0,0
DYP_B04D9FB8E942DD27,IND_ANDHRA_PRADESH_VIZIANAGARAM,2003,Census 2001,Census 2001,DPV_F1A79544EEE99635,WPT_F9FC9684EA7647013AF5,18.4945892,83.3118534,confirmed_exact_unique,confirmed,0,0
DYP_D8A12F9D1FB7DFE1,IND_ANDHRA_PRADESH_VIZIANAGARAM,2004,Census 2001,Census 2001,DPV_F1A79544EEE99635,WPT_F9FC9684EA7647013AF5,18.4945892,83.3118534,confirmed_exact_unique,confirmed,0,0
DYP_1CDB2E0032D93E8C,IND_ANDHRA_PRADESH_VIZIANAGARAM,2005,Census 2001,Census 2001,DPV_F1A79544EEE99635,WPT_F9FC9684EA7647013AF5,18.4945892,83.3118534,confirmed_exact_unique,confirmed,0,0
DYP_F58653942C1D14EF,IND_ANDHRA_PRADESH_VIZIANAGARAM,2006,Census 2011,Census 2011,DPV_FD7274EAAACC00C9,WPT_F9FC9684EA7647013AF5,18.4945892,83.3118534,confirmed_exact_unique,confirmed,0,0
DYP_A113514E6CB885A7,IND_ANDHRA_PRADESH_VIZIANAGARAM,2007,Census 2011,Census 2011,DPV_FD7274EAAACC00C9,WPT_F9FC9684EA7647013AF5,18.4945892,83.3118534,confirmed_exact_unique,confirmed,0,0
DYP_791491B8E7D9D37F,IND_ANDHRA_PRADESH_VIZIANAGARAM,2008,Census 2011,Census 2011,DPV_FD7274EAAACC00C9,WPT_F9FC9684EA7647013AF5,18.4945892,83.3118534,confirmed_exact_unique,confirmed,0,0
DYP_2CDF7C50BE90A9E2,IND_ANDHRA_PRADESH_VIZIANAGARAM,2009,Census 2011,Census 2011,DPV_FD7274EAAACC00C9,WPT_F9FC9684EA7647013AF5,18.4945892,83.3118534,confirmed_exact_unique,confirmed,0,0
DYP_C7B75BAC3CD0F2E9,IND_ANDHRA_PRADESH_VIZIANAGARAM,2010,Census 2011,Census 2011,DPV_FD7274EAAACC00C9,WPT_F9FC9684EA7647013AF5,18.4945892,83.3118534,confirmed_exact_unique,confirmed,0,0
DYP_71502B27F71E3CF0,IND_ANDHRA_PRADESH_VIZIANAGARAM,2011,Census 2011,Census 2011,DPV_FD7274EAAACC00C9,WPT_F9FC9684EA7647013AF5,18.4945892,83.3118534,confirmed_exact_unique,confirmed,0,0
DYP_352ABC2E90DAA312,IND_ANDHRA_PRADESH_VIZIANAGARAM,2012,Census 2011,Census 2011,DPV_FD7274EAAACC00C9,WPT_F9FC9684EA7647013AF5,18.4945892,83.3118534,confirmed_exact_unique,confirmed,0,0
DYP_8D114595BF239249,IND_ANDHRA_PRADESH_VIZIANAGARAM,2013,Census 2011,Census 2011,DPV_FD7274EAAACC00C9,WPT_F9FC9684EA7647013AF5,18.4945892,83.3118534,confirmed_exact_unique,confirmed,0,0
DYP_9615723B356B632E,IND_ANDHRA_PRADESH_VIZIANAGARAM,2014,Census 2011,Census 2011,DPV_FD7274EAAACC00C9,WPT_F9FC9684EA7647013AF5,18.4945892,83.3118534,confirmed_exact_unique,confirmed,0,0
DYP_94734CC31A84F708,IND_ANDHRA_PRADESH_WARANGAL,1997,Census 2001,Census 2001,DPV_2A747C7864049683,WPT_43E0EE3D3C986C42B247,17.96498909,79.59454073,confirmed_exact_unique,confirmed,0,0
DYP_ADF0B7BA36AD9D52,IND_ANDHRA_PRADESH_WARANGAL,1998,Census 2001,Census 2001,DPV_2A747C7864049683,WPT_43E0EE3D3C986C42B247,17.96498909,79.59454073,confirmed_exact_unique,confirmed,0,0
DYP_A6CD4587456D19E0,IND_ANDHRA_PRADESH_WARANGAL,1999,Census 2001,Census 2001,DPV_2A747C7864049683,WPT_43E0EE3D3C986C42B247,17.96498909,79.59454073,confirmed_exact_unique,confirmed,0,0
DYP_E1705C0A1A392003,IND_ANDHRA_PRADESH_WARANGAL,2000,Census 2001,Census 2001,DPV_2A747C7864049683,WPT_43E0EE3D3C986C42B247,17.96498909,79.59454073,confirmed_exact_unique,confirmed,0,0
DYP_1769F03A133CFC57,IND_ANDHRA_PRADESH_WARANGAL,2001,Census 2001,Census 2001,DPV_2A747C7864049683,WPT_43E0EE3D3C986C42B247,17.96498909,79.59454073,confirmed_exact_unique,confirmed,0,0
DYP_B8424998B5C0E3F9,IND_ANDHRA_PRADESH_WARANGAL,2002,Census 2001,Census 2001,DPV_2A747C7864049683,WPT_43E0EE3D3C986C42B247,17.96498909,79.59454073,confirmed_exact_unique,confirmed,0,0
DYP_644EC156C011EAD5,IND_ANDHRA_PRADESH_WARANGAL,2003,Census 2001,Census 2001,DPV_2A747C7864049683,WPT_43E0EE3D3C986C42B247,17.96498909,79.59454073,confirmed_exact_unique,confirmed,0,0
DYP_7FC4D61635A1182D,IND_ANDHRA_PRADESH_WARANGAL,2004,Census 2001,Census 2001,DPV_2A747C7864049683,WPT_43E0EE3D3C986C42B247,17.96498909,79.59454073,confirmed_exact_unique,confirmed,0,0
DYP_F1A5BDC79E14FEEC,IND_ANDHRA_PRADESH_WARANGAL,2005,Census 2001,Census 2001,DPV_2A747C7864049683,WPT_43E0EE3D3C986C42B247,17.96498909,79.59454073,confirmed_exact_unique,confirmed,0,0
DYP_211A862219997C8D,IND_ANDHRA_PRADESH_WARANGAL,2006,Census 2011,Census 2011,DPV_33BD1CF8DD2619E5,WPT_43E0EE3D3C986C42B247,17.96498909,79.59454073,confirmed_exact_unique,confirmed,0,0
DYP_CC85EF3918D22563,IND_ANDHRA_PRADESH_WARANGAL,2007,Census 2011,Census 2011,DPV_33BD1CF8DD2619E5,WPT_43E0EE3D3C986C42B247,17.96498909,79.59454073,confirmed_exact_unique,confirmed,0,0
DYP_34C673BFAB5D2162,IND_ANDHRA_PRADESH_WARANGAL,2008,Census 2011,Census 2011,DPV_33BD1CF8DD2619E5,WPT_43E0EE3D3C986C42B247,17.96498909,79.59454073,confirmed_exact_unique,confirmed,0,0
DYP_DC73FBFC220B00CB,IND_ANDHRA_PRADESH_WARANGAL,2009,Census 2011,Census 2011,DPV_33BD1CF8DD2619E5,WPT_43E0EE3D3C986C42B247,17.96498909,79.59454073,confirmed_exact_unique,confirmed,0,0
DYP_CECBDA1D5384ABB8,IND_ANDHRA_PRADESH_WARANGAL,2010,Census 2011,Census 2011,DPV_33BD1CF8DD2619E5,WPT_43E0EE3D3C986C42B247,17.96498909,79.59454073,confirmed_exact_unique,confirmed,0,0
DYP_7E16094E952D5619,IND_ANDHRA_PRADESH_WARANGAL,2011,Census 2011,Census 2011,DPV_33BD1CF8DD2619E5,WPT_43E0EE3D3C986C42B247,17.96498909,79.59454073,confirmed_exact_unique,confirmed,0,0
DYP_03D30DD872AC902A,IND_ANDHRA_PRADESH_WARANGAL,2012,Census 2011,Census 2011,DPV_33BD1CF8DD2619E5,WPT_43E0EE3D3C986C42B247,17.96498909,79.59454073,confirmed_exact_unique,confirmed,0,0
DYP_D7BC242008807A53,IND_ANDHRA_PRADESH_WARANGAL,2013,Census 2011,Census 2011,DPV_33BD1CF8DD2619E5,WPT_43E0EE3D3C986C42B247,17.96498909,79.59454073,confirmed_exact_unique,confirmed,0,0
DYP_59BF12B49EB271E9,IND_ANDHRA_PRADESH_WARANGAL,2014,Census 2011,Census 2011,DPV_33BD1CF8DD2619E5,WPT_43E0EE3D3C986C42B247,17.96498909,79.59454073,confirmed_exact_unique,confirmed,0,0
DYP_E695F4CF4A827258,IND_ANDHRA_PRADESH_WEST_GODAVARI,1997,Census 2001,Census 2001,DPV_2F5FC18DCB3694B8,WPT_754DF591966B409F5880,16.90195707,81.35204003,confirmed_exact_unique,confirmed,0,0
DYP_7258E24E04E846B1,IND_ANDHRA_PRADESH_WEST_GODAVARI,1998,Census 2001,Census 2001,DPV_2F5FC18DCB3694B8,WPT_754DF591966B409F5880,16.90195707,81.35204003,confirmed_exact_unique,confirmed,0,0
DYP_F28458A95615F4A4,IND_ANDHRA_PRADESH_WEST_GODAVARI,1999,Census 2001,Census 2001,DPV_2F5FC18DCB3694B8,WPT_754DF591966B409F5880,16.90195707,81.35204003,confirmed_exact_unique,confirmed,0,0
DYP_B27C3AA6E37184A5,IND_ANDHRA_PRADESH_WEST_GODAVARI,2000,Census 2001,Census 2001,DPV_2F5FC18DCB3694B8,WPT_754DF591966B409F5880,16.90195707,81.35204003,confirmed_exact_unique,confirmed,0,0
DYP_94C2408A9B604D71,IND_ANDHRA_PRADESH_WEST_GODAVARI,2001,Census 2001,Census 2001,DPV_2F5FC18DCB3694B8,WPT_754DF591966B409F5880,16.90195707,81.35204003,confirmed_exact_unique,confirmed,0,0
DYP_58A1E43B8F03316C,IND_ANDHRA_PRADESH_WEST_GODAVARI,2002,Census 2001,Census 2001,DPV_2F5FC18DCB3694B8,WPT_754DF591966B409F5880,16.90195707,81.35204003,confirmed_exact_unique,confirmed,0,0
DYP_3CB574C4D8699B80,IND_ANDHRA_PRADESH_WEST_GODAVARI,2003,Census 2001,Census 2001,DPV_2F5FC18DCB3694B8,WPT_754DF591966B409F5880,16.90195707,81.35204003,confirmed_exact_unique,confirmed,0,0
DYP_EB056535080BFC06,IND_ANDHRA_PRADESH_WEST_GODAVARI,2004,Census 2001,Census 2001,DPV_2F5FC18DCB3694B8,WPT_754DF591966B409F5880,16.90195707,81.35204003,confirmed_exact_unique,confirmed,0,0
DYP_0A636AEBFF126A7A,IND_ANDHRA_PRADESH_WEST_GODAVARI,2005,Census 2001,Census 2001,DPV_2F5FC18DCB3694B8,WPT_754DF591966B409F5880,16.90195707,81.35204003,confirmed_exact_unique,confirmed,0,0
DYP_9F6D56D72DEFF430,IND_ANDHRA_PRADESH_WEST_GODAVARI,2006,Census 2011,Census 2011,DPV_37868B3793226B6E,WPT_754DF591966B409F5880,16.90195707,81.35204003,confirmed_exact_unique,confirmed,0,0
DYP_E5EB471991C7DE45,IND_ANDHRA_PRADESH_WEST_GODAVARI,2007,Census 2011,Census 2011,DPV_37868B3793226B6E,WPT_754DF591966B409F5880,16.90195707,81.35204003,confirmed_exact_unique,confirmed,0,0
DYP_0D4734B83990BC08,IND_ANDHRA_PRADESH_WEST_GODAVARI,2008,Census 2011,Census 2011,DPV_37868B3793226B6E,WPT_754DF591966B409F5880,16.90195707,81.35204003,confirmed_exact_unique,confirmed,0,0
DYP_6D8889759E5A60AA,IND_ANDHRA_PRADESH_WEST_GODAVARI,2009,Census 2011,Census 2011,DPV_37868B3793226B6E,WPT_754DF591966B409F5880,16.90195707,81.35204003,confirmed_exact_unique,confirmed,0,0
DYP_B728B3BBF245220E,IND_ANDHRA_PRADESH_WEST_GODAVARI,2010,Census 2011,Census 2011,DPV_37868B3793226B6E,WPT_754DF591966B409F5880,16.90195707,81.35204003,confirmed_exact_unique,confirmed,0,0
DYP_19BBDF0338D5E878,IND_ANDHRA_PRADESH_WEST_GODAVARI,2011,Census 2011,Census 2011,DPV_37868B3793226B6E,WPT_754DF591966B409F5880,16.90195707,81.35204003,confirmed_exact_unique,confirmed,0,0
DYP_FF30B9B3F885DE68,IND_ANDHRA_PRADESH_WEST_GODAVARI,2012,Census 2011,Census 2011,DPV_37868B3793226B6E,WPT_754DF591966B409F5880,16.90195707,81.35204003,confirmed_exact_unique,confirmed,0,0
DYP_B1AD60957E7C2E66,IND_ANDHRA_PRADESH_WEST_GODAVARI,2013,Census 2011,Census 2011,DPV_37868B3793226B6E,WPT_754DF591966B409F5880,16.90195707,81.35204003,confirmed_exact_unique,confirmed,0,0
DYP_ACE3AD7C7A4A8EF2,IND_ANDHRA_PRADESH_WEST_GODAVARI,2014,Census 2011,Census 2011,DPV_37868B3793226B6E,WPT_754DF591966B409F5880,16.90195707,81.35204003,confirmed_exact_unique,confirmed,0,0
DYP_9589B03A29F548F2,IND_ARUNACHAL_PRADESH_ANJAW,1997,Census 2001,Census 2011,DPV_01760DACED1E9B6B,WPT_735B2D09A6D9B3EE03E4,28.03733239,96.84616526,alternate_layer_confirmed_name,working_strong,1,0
DYP_E7A954DE3656DF0C,IND_ARUNACHAL_PRADESH_ANJAW,1998,Census 2001,Census 2011,DPV_01760DACED1E9B6B,WPT_735B2D09A6D9B3EE03E4,28.03733239,96.84616526,alternate_layer_confirmed_name,working_strong,1,0
DYP_BF4D2347DA3C1D28,IND_ARUNACHAL_PRADESH_ANJAW,1999,Census 2001,Census 2011,DPV_01760DACED1E9B6B,WPT_735B2D09A6D9B3EE03E4,28.03733239,96.84616526,alternate_layer_confirmed_name,working_strong,1,0
DYP_03C3929EE4FD99CD,IND_ARUNACHAL_PRADESH_ANJAW,2000,Census 2001,Census 2011,DPV_01760DACED1E9B6B,WPT_735B2D09A6D9B3EE03E4,28.03733239,96.84616526,alternate_layer_confirmed_name,working_strong,1,0
DYP_4098E69C609C51F1,IND_ARUNACHAL_PRADESH_ANJAW,2001,Census 2001,Census 2011,DPV_01760DACED1E9B6B,WPT_735B2D09A6D9B3EE03E4,28.03733239,96.84616526,alternate_layer_confirmed_name,working_strong,1,0
DYP_0B072A832CA959CA,IND_ARUNACHAL_PRADESH_ANJAW,2002,Census 2001,Census 2011,DPV_01760DACED1E9B6B,WPT_735B2D09A6D9B3EE03E4,28.03733239,96.84616526,alternate_layer_confirmed_name,working_strong,1,0
DYP_3CE1AE2AC906BD95,IND_ARUNACHAL_PRADESH_ANJAW,2003,Census 2001,Census 2011,DPV_01760DACED1E9B6B,WPT_735B2D09A6D9B3EE03E4,28.03733239,96.84616526,alternate_layer_confirmed_name,working_strong,1,0
DYP_DE303010DFF44ED0,IND_ARUNACHAL_PRADESH_ANJAW,2004,Census 2001,Census 2011,DPV_01760DACED1E9B6B,WPT_735B2D09A6D9B3EE03E4,28.03733239,96.84616526,alternate_layer_confirmed_name,working_strong,1,0
DYP_8494DA43DB8B3E6F,IND_ARUNACHAL_PRADESH_ANJAW,2005,Census 2001,Census 2011,DPV_01760DACED1E9B6B,WPT_735B2D09A6D9B3EE03E4,28.03733239,96.84616526,alternate_layer_confirmed_name,working_strong,1,0
DYP_362367ECCCFF41D4,IND_ARUNACHAL_PRADESH_ANJAW,2006,Census 2011,Census 2011,DPV_493BC77513CE8B60,WPT_735B2D09A6D9B3EE03E4,28.03733239,96.84616526,confirmed_exact_unique,confirmed,0,0
DYP_AD00F3DA3CCEFA25,IND_ARUNACHAL_PRADESH_ANJAW,2007,Census 2011,Census 2011,DPV_493BC77513CE8B60,WPT_735B2D09A6D9B3EE03E4,28.03733239,96.84616526,confirmed_exact_unique,confirmed,0,0
DYP_7BCCCA48D6932C81,IND_ARUNACHAL_PRADESH_ANJAW,2008,Census 2011,Census 2011,DPV_493BC77513CE8B60,WPT_735B2D09A6D9B3EE03E4,28.03733239,96.84616526,confirmed_exact_unique,confirmed,0,0
DYP_DFE625FA462E1B73,IND_ARUNACHAL_PRADESH_ANJAW,2009,Census 2011,Census 2011,DPV_493BC77513CE8B60,WPT_735B2D09A6D9B3EE03E4,28.03733239,96.84616526,confirmed_exact_unique,confirmed,0,0
DYP_0E9DA87E0928A738,IND_ARUNACHAL_PRADESH_ANJAW,2010,Census 2011,Census 2011,DPV_493BC77513CE8B60,WPT_735B2D09A6D9B3EE03E4,28.03733239,96.84616526,confirmed_exact_unique,confirmed,0,0
DYP_49DC98EB1BC2DB83,IND_ARUNACHAL_PRADESH_ANJAW,2011,Census 2011,Census 2011,DPV_493BC77513CE8B60,WPT_735B2D09A6D9B3EE03E4,28.03733239,96.84616526,confirmed_exact_unique,confirmed,0,0
DYP_FFBCAA9D32778FD9,IND_ARUNACHAL_PRADESH_ANJAW,2012,Census 2011,Census 2011,DPV_493BC77513CE8B60,WPT_735B2D09A6D9B3EE03E4,28.03733239,96.84616526,confirmed_exact_unique,confirmed,0,0
DYP_19C9411F01838867,IND_ARUNACHAL_PRADESH_ANJAW,2013,Census 2011,Census 2011,DPV_493BC77513CE8B60,WPT_735B2D09A6D9B3EE03E4,28.03733239,96.84616526,confirmed_exact_unique,confirmed,0,0
DYP_35E492401903DFCD,IND_ARUNACHAL_PRADESH_ANJAW,2014,Census 2011,Census 2011,DPV_493BC77513CE8B60,WPT_735B2D09A6D9B3EE03E4,28.03733239,96.84616526,confirmed_exact_unique,confirmed,0,0
DYP_A04B53604C29E7C7,IND_ARUNACHAL_PRADESH_CHANGLANG,1997,Census 2001,Census 2001,DPV_CD3DE64D9200C3E3,WPT_06CE402DBA08A89A4004,27.26853481,96.06218313,confirmed_exact_unique,confirmed,0,0
DYP_B98B1AFE1783C8CD,IND_ARUNACHAL_PRADESH_CHANGLANG,1998,Census 2001,Census 2001,DPV_CD3DE64D9200C3E3,WPT_06CE402DBA08A89A4004,27.26853481,96.06218313,confirmed_exact_unique,confirmed,0,0
DYP_6F4EE4053AD55491,IND_ARUNACHAL_PRADESH_CHANGLANG,1999,Census 2001,Census 2001,DPV_CD3DE64D9200C3E3,WPT_06CE402DBA08A89A4004,27.26853481,96.06218313,confirmed_exact_unique,confirmed,0,0
DYP_562150D99E6F753F,IND_ARUNACHAL_PRADESH_CHANGLANG,2000,Census 2001,Census 2001,DPV_CD3DE64D9200C3E3,WPT_06CE402DBA08A89A4004,27.26853481,96.06218313,confirmed_exact_unique,confirmed,0,0
DYP_BD5AECF2749EF657,IND_ARUNACHAL_PRADESH_CHANGLANG,2001,Census 2001,Census 2001,DPV_CD3DE64D9200C3E3,WPT_06CE402DBA08A89A4004,27.26853481,96.06218313,confirmed_exact_unique,confirmed,0,0
DYP_6C096BE6ED3E8B99,IND_ARUNACHAL_PRADESH_CHANGLANG,2002,Census 2001,Census 2001,DPV_CD3DE64D9200C3E3,WPT_06CE402DBA08A89A4004,27.26853481,96.06218313,confirmed_exact_unique,confirmed,0,0
