State_Name,District_Name,first_year,last_year,crop_rows,unique_years,unique_crops,unique_seasons,district_id,normalized_state_name,normalized_district_name,state_compare_key,district_compare_key,flag_name_too_short,flag_single_character_name,flag_contains_digit,flag_contains_parentheses,flag_contains_unusual_punctuation,flag_multiple_spaces_original,flag_leading_or_trailing_space_original,flag_duplicate_normalized_within_state,flag_same_district_name_multiple_states,flag_multiple_raw_names_same_normalized_key,flag_possible_truncation,issue_count,review_priority,flag_requires_manual_review,review_status
Tamil Nadu,THOOTHUKUDI,1998,2014,420,17,31,3,IND_TAMIL_NADU_THOOTHUKUDI,TAMIL NADU,THOOTHUKUDI,TAMIL NADU,THOOTHUKUDI,0,0,0,0,0,0,0,0,0,0,0,0,low,0,no_issue_detected
Tamil Nadu,TIRUCHIRAPPALLI,1997,2014,941,18,67,3,IND_TAMIL_NADU_TIRUCHIRAPPALLI,TAMIL NADU,TIRUCHIRAPPALLI,TAMIL NADU,TIRUCHIRAPPALLI,0,0,0,0,0,0,0,0,0,0,0,0,low,0,no_issue_detected
Tamil Nadu,TIRUNELVELI,1997,2014,1012,18,70,3,IND_TAMIL_NADU_TIRUNELVELI,TAMIL NADU,TIRUNELVELI,TAMIL NADU,TIRUNELVELI,0,0,0,0,0,0,0,0,0,0,0,0,low,0,no_issue_detected
Tamil Nadu,TIRUPPUR,2009,2014,270,6,29,3,IND_TAMIL_NADU_TIRUPPUR,TAMIL NADU,TIRUPPUR,TAMIL NADU,TIRUPPUR,0,0,0,0,0,0,0,0,0,0,0,0,low,0,no_issue_detected
Tamil Nadu,TIRUVANNAMALAI,1997,2014,936,18,69,3,IND_TAMIL_NADU_TIRUVANNAMALAI,TAMIL NADU,TIRUVANNAMALAI,TAMIL NADU,TIRUVANNAMALAI,0,0,0,0,0,0,0,0,0,0,0,0,low,0,no_issue_detected
Tamil Nadu,TUTICORIN,1997,2013,470,17,62,3,IND_TAMIL_NADU_TUTICORIN,TAMIL NADU,TUTICORIN,TAMIL NADU,TUTICORIN,0,0,0,0,0,0,0,0,0,0,0,0,low,0,no_issue_detected
Tamil Nadu,VELLORE,1997,2014,953,18,72,3,IND_TAMIL_NADU_VELLORE,TAMIL NADU,VELLORE,TAMIL NADU,VELLORE,0,0,0,0,0,0,0,0,0,0,0,0,low,0,no_issue_detected
Tamil Nadu,VILLUPURAM,1997,2014,942,18,66,3,IND_TAMIL_NADU_VILLUPURAM,TAMIL NADU,VILLUPURAM,TAMIL NADU,VILLUPURAM,0,0,0,0,0,0,0,0,0,0,0,0,low,0,no_issue_detected
Tamil Nadu,VIRUDHUNAGAR,1997,2014,936,18,68,3,IND_TAMIL_NADU_VIRUDHUNAGAR,TAMIL NADU,VIRUDHUNAGAR,TAMIL NADU,VIRUDHUNAGAR,0,0,0,0,0,0,0,0,0,0,0,0,low,0,no_issue_detected
Telangana,ADILABAD,1997,2014,726,17,57,3,IND_TELANGANA_ADILABAD,TELANGANA,ADILABAD,TELANGANA,ADILABAD,0,0,0,0,0,0,0,0,1,0,0,1,medium,1,pending
Telangana,HYDERABAD,1997,2000,8,4,2,2,IND_TELANGANA_HYDERABAD,TELANGANA,HYDERABAD,TELANGANA,HYDERABAD,0,0,0,0,0,0,0,0,1,0,0,1,medium,1,pending
Telangana,KARIMNAGAR,1997,2014,645,17,49,3,IND_TELANGANA_KARIMNAGAR,TELANGANA,KARIMNAGAR,TELANGANA,KARIMNAGAR,0,0,0,0,0,0,0,0,1,0,0,1,medium,1,pending
Telangana,KHAMMAM,1997,2014,660,17,52,3,IND_TELANGANA_KHAMMAM,TELANGANA,KHAMMAM,TELANGANA,KHAMMAM,0,0,0,0,0,0,0,0,1,0,0,1,medium,1,pending
Telangana,MAHBUBNAGAR,1997,2014,741,17,56,3,IND_TELANGANA_MAHBUBNAGAR,TELANGANA,MAHBUBNAGAR,TELANGANA,MAHBUBNAGAR,0,0,0,0,0,0,0,0,1,0,0,1,medium,1,pending
Telangana,MEDAK,1997,2014,796,17,59,3,IND_TELANGANA_MEDAK,TELANGANA,MEDAK,TELANGANA,MEDAK,0,0,0,0,0,0,0,0,1,0,0,1,medium,1,pending
Telangana,NALGONDA,1997,2014,583,17,48,3,IND_TELANGANA_NALGONDA,TELANGANA,NALGONDA,TELANGANA,NALGONDA,0,0,0,0,0,0,0,0,1,0,0,1,medium,1,pending
Telangana,NIZAMABAD,1997,2014,709,17,59,3,IND_TELANGANA_NIZAMABAD,TELANGANA,NIZAMABAD,TELANGANA,NIZAMABAD,0,0,0,0,0,0,0,0,1,0,0,1,medium,1,pending
Telangana,RANGAREDDI,1997,2014,774,17,60,3,IND_TELANGANA_RANGAREDDI,TELANGANA,RANGAREDDI,TELANGANA,RANGAREDDI,0,0,0,0,0,0,0,0,1,0,0,1,medium,1,pending
Telangana,WARANGAL,1997,2014,637,17,47,3,IND_TELANGANA_WARANGAL,TELANGANA,WARANGAL,TELANGANA,WARANGAL,0,0,0,0,0,0,0,0,1,0,0,1,medium,1,pending
Tripura,DHALAI,1998,2014,581,17,23,3,IND_TRIPURA_DHALAI,TRIPURA,DHALAI,TRIPURA,DHALAI,0,0,0,0,0,0,0,0,0,0,0,0,low,0,no_issue_detected
Tripura,GOMATI,2012,2014,122,3,19,3,IND_TRIPURA_GOMATI,TRIPURA,GOMATI,TRIPURA,GOMATI,0,0,0,0,0,0,0,0,0,0,0,0,low,0,no_issue_detected
Tripura,KHOWAI,2012,2014,122,3,19,3,IND_TRIPURA_KHOWAI,TRIPURA,KHOWAI,TRIPURA,KHOWAI,0,0,0,0,0,0,0,0,0,0,0,0,low,0,no_issue_detected
Tripura,NORTH TRIPURA,1998,2014,583,17,23,3,IND_TRIPURA_NORTH_TRIPURA,TRIPURA,NORTH TRIPURA,TRIPURA,NORTH TRIPURA,0,0,0,0,0,0,0,0,0,0,0,0,low,0,no_issue_detected
Tripura,SEPAHIJALA,2012,2014,114,3,18,3,IND_TRIPURA_SEPAHIJALA,TRIPURA,SEPAHIJALA,TRIPURA,SEPAHIJALA,0,0,0,0,0,0,0,0,0,0,0,0,low,0,no_issue_detected
Tripura,SOUTH TRIPURA,1998,2014,581,17,23,3,IND_TRIPURA_SOUTH_TRIPURA,TRIPURA,SOUTH TRIPURA,TRIPURA,SOUTH TRIPURA,0,0,0,0,0,0,0,0,0,0,0,0,low,0,no_issue_detected
Tripura,UNAKOTI,2012,2014,124,3,19,3,IND_TRIPURA_UNAKOTI,TRIPURA,UNAKOTI,TRIPURA,UNAKOTI,0,0,0,0,0,0,0,0,0,0,0,0,low,0,no_issue_detected
Tripura,WEST TRIPURA,1998,2014,577,17,23,3,IND_TRIPURA_WEST_TRIPURA,TRIPURA,WEST TRIPURA,TRIPURA,WEST TRIPURA,0,0,0,0,0,0,0,0,0,0,0,0,low,0,no_issue_detected
Uttar Pradesh,AGRA,1997,2014,933,18,39,4,IND_UTTAR_PRADESH_AGRA,UTTAR PRADESH,AGRA,UTTAR PRADESH,AGRA,0,0,0,0,0,0,0,0,0,0,0,0,low,0,no_issue_detected
Uttar Pradesh,ALIGARH,1997,2014,955,18,39,4,IND_UTTAR_PRADESH_ALIGARH,UTTAR PRADESH,ALIGARH,UTTAR PRADESH,ALIGARH,0,0,0,0,0,0,0,0,0,0,0,0,low,0,no_issue_detected
Uttar Pradesh,ALLAHABAD,1997,2014,939,18,39,4,IND_UTTAR_PRADESH_ALLAHABAD,UTTAR PRADESH,ALLAHABAD,UTTAR PRADESH,ALLAHABAD,0,0,0,0,0,0,0,0,0,0,0,0,low,0,no_issue_detected
Uttar Pradesh,ALMORA,1997,1999,48,3,18,3,IND_UTTAR_PRADESH_ALMORA,UTTAR PRADESH,ALMORA,UTTAR PRADESH,ALMORA,0,0,0,0,0,0,0,0,1,0,0,1,medium,1,pending
Uttar Pradesh,AMBEDKAR NAGAR,1997,2014,904,18,35,4,IND_UTTAR_PRADESH_AMBEDKAR_NAGAR,UTTAR PRADESH,AMBEDKAR NAGAR,UTTAR PRADESH,AMBEDKAR NAGAR,0,0,0,0,0,0,0,0,0,0,0,0,low,0,no_issue_detected
Uttar Pradesh,AMETHI,2010,2014,270,5,28,3,IND_UTTAR_PRADESH_AMETHI,UTTAR PRADESH,AMETHI,UTTAR PRADESH,AMETHI,0,0,0,0,0,0,0,0,0,0,0,0,low,0,no_issue_detected
Uttar Pradesh,AMROHA,1997,2014,726,18,34,4,IND_UTTAR_PRADESH_AMROHA,UTTAR PRADESH,AMROHA,UTTAR PRADESH,AMROHA,0,0,0,0,0,0,0,0,0,0,0,0,low,0,no_issue_detected
Uttar Pradesh,AURAIYA,1997,2014,926,18,34,4,IND_UTTAR_PRADESH_AURAIYA,UTTAR PRADESH,AURAIYA,UTTAR PRADESH,AURAIYA,0,0,0,0,0,0,0,0,0,0,0,0,low,0,no_issue_detected
Uttar Pradesh,AZAMGARH,1997,2014,1045,18,40,4,IND_UTTAR_PRADESH_AZAMGARH,UTTAR PRADESH,AZAMGARH,UTTAR PRADESH,AZAMGARH,0,0,0,0,0,0,0,0,0,0,0,0,low,0,no_issue_detected
Uttar Pradesh,BAGESHWAR,1998,1999,17,2,11,3,IND_UTTAR_PRADESH_BAGESHWAR,UTTAR PRADESH,BAGESHWAR,UTTAR PRADESH,BAGESHWAR,0,0,0,0,0,0,0,0,1,0,0,1,medium,1,pending
Uttar Pradesh,BAGHPAT,1997,2014,740,18,34,4,IND_UTTAR_PRADESH_BAGHPAT,UTTAR PRADESH,BAGHPAT,UTTAR PRADESH,BAGHPAT,0,0,0,0,0,0,0,0,0,0,0,0,low,0,no_issue_detected
Uttar Pradesh,BAHRAICH,1997,2014,1062,18,42,4,IND_UTTAR_PRADESH_BAHRAICH,UTTAR PRADESH,BAHRAICH,UTTAR PRADESH,BAHRAICH,0,0,0,0,0,0,0,0,0,0,0,0,low,0,no_issue_detected
Uttar Pradesh,BALLIA,1997,2014,933,18,37,4,IND_UTTAR_PRADESH_BALLIA,UTTAR PRADESH,BALLIA,UTTAR PRADESH,BALLIA,0,0,0,0,0,0,0,0,0,0,0,0,low,0,no_issue_detected
Uttar Pradesh,BALRAMPUR,1997,2014,840,18,33,4,IND_UTTAR_PRADESH_BALRAMPUR,UTTAR PRADESH,BALRAMPUR,UTTAR PRADESH,BALRAMPUR,0,0,0,0,0,0,0,0,1,0,0,1,medium,1,pending
Uttar Pradesh,BANDA,1997,2014,943,18,38,4,IND_UTTAR_PRADESH_BANDA,UTTAR PRADESH,BANDA,UTTAR PRADESH,BANDA,0,0,0,0,0,0,0,0,0,0,0,0,low,0,no_issue_detected
Uttar Pradesh,BARABANKI,1997,2014,1031,18,39,4,IND_UTTAR_PRADESH_BARABANKI,UTTAR PRADESH,BARABANKI,UTTAR PRADESH,BARABANKI,0,0,0,0,0,0,0,0,0,0,0,0,low,0,no_issue_detected
Uttar Pradesh,BAREILLY,1997,2014,983,18,41,4,IND_UTTAR_PRADESH_BAREILLY,UTTAR PRADESH,BAREILLY,UTTAR PRADESH,BAREILLY,0,0,0,0,0,0,0,0,0,0,0,0,low,0,no_issue_detected
Uttar Pradesh,BASTI,1997,2014,904,18,34,4,IND_UTTAR_PRADESH_BASTI,UTTAR PRADESH,BASTI,UTTAR PRADESH,BASTI,0,0,0,0,0,0,0,0,0,0,0,0,low,0,no_issue_detected
Uttar Pradesh,BIJNOR,1997,2014,861,18,36,4,IND_UTTAR_PRADESH_BIJNOR,UTTAR PRADESH,BIJNOR,UTTAR PRADESH,BIJNOR,0,0,0,0,0,0,0,0,0,0,0,0,low,0,no_issue_detected
Uttar Pradesh,BUDAUN,1997,2014,1043,18,41,4,IND_UTTAR_PRADESH_BUDAUN,UTTAR PRADESH,BUDAUN,UTTAR PRADESH,BUDAUN,0,0,0,0,0,0,0,0,0,0,0,0,low,0,no_issue_detected
Uttar Pradesh,BULANDSHAHR,1997,2014,933,18,37,4,IND_UTTAR_PRADESH_BULANDSHAHR,UTTAR PRADESH,BULANDSHAHR,UTTAR PRADESH,BULANDSHAHR,0,0,0,0,0,0,0,0,0,0,0,0,low,0,no_issue_detected
Uttar Pradesh,CHAMOLI,1997,1999,45,3,17,3,IND_UTTAR_PRADESH_CHAMOLI,UTTAR PRADESH,CHAMOLI,UTTAR PRADESH,CHAMOLI,0,0,0,0,0,0,0,0,1,0,0,1,medium,1,pending
Uttar Pradesh,CHAMPAWAT,1998,1999,17,2,11,3,IND_UTTAR_PRADESH_CHAMPAWAT,UTTAR PRADESH,CHAMPAWAT,UTTAR PRADESH,CHAMPAWAT,0,0,0,0,0,0,0,0,1,0,0,1,medium,1,pending
Uttar Pradesh,CHANDAULI,1997,2014,862,18,34,4,IND_UTTAR_PRADESH_CHANDAULI,UTTAR PRADESH,CHANDAULI,UTTAR PRADESH,CHANDAULI,0,0,0,0,0,0,0,0,0,0,0,0,low,0,no_issue_detected
Uttar Pradesh,CHITRAKOOT,1997,2014,867,18,33,4,IND_UTTAR_PRADESH_CHITRAKOOT,UTTAR PRADESH,CHITRAKOOT,UTTAR PRADESH,CHITRAKOOT,0,0,0,0,0,0,0,0,0,0,0,0,low,0,no_issue_detected
Uttar Pradesh,DEHRADUN,1997,1999,70,3,25,4,IND_UTTAR_PRADESH_DEHRADUN,UTTAR PRADESH,DEHRADUN,UTTAR PRADESH,DEHRADUN,0,0,0,0,0,0,0,0,1,0,0,1,medium,1,pending
Uttar Pradesh,DEORIA,1997,2014,941,18,40,4,IND_UTTAR_PRADESH_DEORIA,UTTAR PRADESH,DEORIA,UTTAR PRADESH,DEORIA,0,0,0,0,0,0,0,0,0,0,0,0,low,0,no_issue_detected
Uttar Pradesh,ETAH,1997,2014,1001,18,38,4,IND_UTTAR_PRADESH_ETAH,UTTAR PRADESH,ETAH,UTTAR PRADESH,ETAH,0,0,0,0,0,0,0,0,0,0,0,0,low,0,no_issue_detected
Uttar Pradesh,ETAWAH,1997,2014,895,18,35,4,IND_UTTAR_PRADESH_ETAWAH,UTTAR PRADESH,ETAWAH,UTTAR PRADESH,ETAWAH,0,0,0,0,0,0,0,0,0,0,0,0,low,0,no_issue_detected
Uttar Pradesh,FAIZABAD,1997,2014,902,18,35,4,IND_UTTAR_PRADESH_FAIZABAD,UTTAR PRADESH,FAIZABAD,UTTAR PRADESH,FAIZABAD,0,0,0,0,0,0,0,0,0,0,0,0,low,0,no_issue_detected
Uttar Pradesh,FARRUKHABAD,1997,2014,971,18,36,4,IND_UTTAR_PRADESH_FARRUKHABAD,UTTAR PRADESH,FARRUKHABAD,UTTAR PRADESH,FARRUKHABAD,0,0,0,0,0,0,0,0,0,0,0,0,low,0,no_issue_detected
Uttar Pradesh,FATEHPUR,1997,2014,1047,18,40,4,IND_UTTAR_PRADESH_FATEHPUR,UTTAR PRADESH,FATEHPUR,UTTAR PRADESH,FATEHPUR,0,0,0,0,0,0,0,0,0,0,0,0,low,0,no_issue_detected
Uttar Pradesh,FIROZABAD,1997,2014,974,18,38,4,IND_UTTAR_PRADESH_FIROZABAD,UTTAR PRADESH,FIROZABAD,UTTAR PRADESH,FIROZABAD,0,0,0,0,0,0,0,0,0,0,0,0,low,0,no_issue_detected
Uttar Pradesh,GAUTAM BUDDHA NAGAR,1997,2014,681,18,28,4,IND_UTTAR_PRADESH_GAUTAM_BUDDHA_NAGAR,UTTAR PRADESH,GAUTAM BUDDHA NAGAR,UTTAR PRADESH,GAUTAM BUDDHA NAGAR,0,0,0,0,0,0,0,0,0,0,0,0,low,0,no_issue_detected
Uttar Pradesh,GHAZIABAD,1997,2014,757,18,35,4,IND_UTTAR_PRADESH_GHAZIABAD,UTTAR PRADESH,GHAZIABAD,UTTAR PRADESH,GHAZIABAD,0,0,0,0,0,0,0,0,0,0,0,0,low,0,no_issue_detected
Uttar Pradesh,GHAZIPUR,1997,2014,967,18,37,4,IND_UTTAR_PRADESH_GHAZIPUR,UTTAR PRADESH,GHAZIPUR,UTTAR PRADESH,GHAZIPUR,0,0,0,0,0,0,0,0,0,0,0,0,low,0,no_issue_detected
Uttar Pradesh,GONDA,1997,2014,975,18,41,4,IND_UTTAR_PRADESH_GONDA,UTTAR PRADESH,GONDA,UTTAR PRADESH,GONDA,0,0,0,0,0,0,0,0,0,0,0,0,low,0,no_issue_detected
Uttar Pradesh,GORAKHPUR,1997,2014,986,18,38,4,IND_UTTAR_PRADESH_GORAKHPUR,UTTAR PRADESH,GORAKHPUR,UTTAR PRADESH,GORAKHPUR,0,0,0,0,0,0,0,0,0,0,0,0,low,0,no_issue_detected
Uttar Pradesh,HAMIRPUR,1997,2014,925,18,37,4,IND_UTTAR_PRADESH_HAMIRPUR,UTTAR PRADESH,HAMIRPUR,UTTAR PRADESH,HAMIRPUR,0,0,0,0,0,0,0,0,1,0,0,1,medium,1,pending
Uttar Pradesh,HAPUR,2012,2014,112,3,19,3,IND_UTTAR_PRADESH_HAPUR,UTTAR PRADESH,HAPUR,UTTAR PRADESH,HAPUR,0,0,0,0,0,0,0,0,0,0,0,0,low,0,no_issue_detected
Uttar Pradesh,HARDOI,1997,2014,1061,18,42,4,IND_UTTAR_PRADESH_HARDOI,UTTAR PRADESH,HARDOI,UTTAR PRADESH,HARDOI,0,0,0,0,0,0,0,0,0,0,0,0,low,0,no_issue_detected
Uttar Pradesh,HARIDWAR,1997,1999,70,3,24,4,IND_UTTAR_PRADESH_HARIDWAR,UTTAR PRADESH,HARIDWAR,UTTAR PRADESH,HARIDWAR,0,0,0,0,0,0,0,0,1,0,0,1,medium,1,pending
Uttar Pradesh,HATHRAS,1997,2014,906,18,35,4,IND_UTTAR_PRADESH_HATHRAS,UTTAR PRADESH,HATHRAS,UTTAR PRADESH,HATHRAS,0,0,0,0,0,0,0,0,0,0,0,0,low,0,no_issue_detected
Uttar Pradesh,JALAUN,1997,2014,899,18,39,4,IND_UTTAR_PRADESH_JALAUN,UTTAR PRADESH,JALAUN,UTTAR PRADESH,JALAUN,0,0,0,0,0,0,0,0,0,0,0,0,low,0,no_issue_detected
Uttar Pradesh,JAUNPUR,1997,2014,967,18,39,4,IND_UTTAR_PRADESH_JAUNPUR,UTTAR PRADESH,JAUNPUR,UTTAR PRADESH,JAUNPUR,0,0,0,0,0,0,0,0,0,0,0,0,low,0,no_issue_detected
Uttar Pradesh,JHANSI,1997,2014,972,18,39,4,IND_UTTAR_PRADESH_JHANSI,UTTAR PRADESH,JHANSI,UTTAR PRADESH,JHANSI,0,0,0,0,0,0,0,0,0,0,0,0,low,0,no_issue_detected
Uttar Pradesh,KANNAUJ,1997,2014,962,18,37,4,IND_UTTAR_PRADESH_KANNAUJ,UTTAR PRADESH,KANNAUJ,UTTAR PRADESH,KANNAUJ,0,0,0,0,0,0,0,0,0,0,0,0,low,0,no_issue_detected
Uttar Pradesh,KANPUR DEHAT,1997,2014,812,16,35,4,IND_UTTAR_PRADESH_KANPUR_DEHAT,UTTAR PRADESH,KANPUR DEHAT,UTTAR PRADESH,KANPUR DEHAT,0,0,0,0,0,0,0,0,0,0,0,0,low,0,no_issue_detected
Uttar Pradesh,KANPUR NAGAR,1997,2014,1063,18,40,4,IND_UTTAR_PRADESH_KANPUR_NAGAR,UTTAR PRADESH,KANPUR NAGAR,UTTAR PRADESH,KANPUR NAGAR,0,0,0,0,0,0,0,0,0,0,0,0,low,0,no_issue_detected
Uttar Pradesh,KASGANJ,2009,2014,350,6,27,3,IND_UTTAR_PRADESH_KASGANJ,UTTAR PRADESH,KASGANJ,UTTAR PRADESH,KASGANJ,0,0,0,0,0,0,0,0,0,0,0,0,low,0,no_issue_detected
Uttar Pradesh,KAUSHAMBI,1997,2014,1010,18,33,4,IND_UTTAR_PRADESH_KAUSHAMBI,UTTAR PRADESH,KAUSHAMBI,UTTAR PRADESH,KAUSHAMBI,0,0,0,0,0,0,0,0,0,0,0,0,low,0,no_issue_detected
Uttar Pradesh,KHERI,1997,2014,1064,18,39,4,IND_UTTAR_PRADESH_KHERI,UTTAR PRADESH,KHERI,UTTAR PRADESH,KHERI,0,0,0,0,0,0,0,0,0,0,0,0,low,0,no_issue_detected
Uttar Pradesh,KUSHI NAGAR,1997,2014,1011,18,37,4,IND_UTTAR_PRADESH_KUSHI_NAGAR,UTTAR PRADESH,KUSHI NAGAR,UTTAR PRADESH,KUSHI NAGAR,0,0,0,0,0,0,0,0,0,0,0,0,low,0,no_issue_detected
Uttar Pradesh,LALITPUR,1997,2014,923,18,35,4,IND_UTTAR_PRADESH_LALITPUR,UTTAR PRADESH,LALITPUR,UTTAR PRADESH,LALITPUR,0,0,0,0,0,0,0,0,0,0,0,0,low,0,no_issue_detected
Uttar Pradesh,LUCKNOW,1997,2014,991,18,39,4,IND_UTTAR_PRADESH_LUCKNOW,UTTAR PRADESH,LUCKNOW,UTTAR PRADESH,LUCKNOW,0,0,0,0,0,0,0,0,0,0,0,0,low,0,no_issue_detected
Uttar Pradesh,MAHARAJGANJ,1997,2014,954,18,37,4,IND_UTTAR_PRADESH_MAHARAJGANJ,UTTAR PRADESH,MAHARAJGANJ,UTTAR PRADESH,MAHARAJGANJ,0,0,0,0,0,0,0,0,0,0,0,0,low,0,no_issue_detected
Uttar Pradesh,MAHOBA,1997,2014,883,18,34,4,IND_UTTAR_PRADESH_MAHOBA,UTTAR PRADESH,MAHOBA,UTTAR PRADESH,MAHOBA,0,0,0,0,0,0,0,0,0,0,0,0,low,0,no_issue_detected
Uttar Pradesh,MAINPURI,1997,2014,938,18,35,4,IND_UTTAR_PRADESH_MAINPURI,UTTAR PRADESH,MAINPURI,UTTAR PRADESH,MAINPURI,0,0,0,0,0,0,0,0,0,0,0,0,low,0,no_issue_detected
Uttar Pradesh,MATHURA,1997,2014,853,18,37,4,IND_UTTAR_PRADESH_MATHURA,UTTAR PRADESH,MATHURA,UTTAR PRADESH,MATHURA,0,0,0,0,0,0,0,0,0,0,0,0,low,0,no_issue_detected
Uttar Pradesh,MAU,1997,2014,896,18,37,4,IND_UTTAR_PRADESH_MAU,UTTAR PRADESH,MAU,UTTAR PRADESH,MAU,0,0,0,0,0,0,0,0,0,0,0,0,low,0,no_issue_detected
Uttar Pradesh,MEERUT,1997,2014,816,18,35,4,IND_UTTAR_PRADESH_MEERUT,UTTAR PRADESH,MEERUT,UTTAR PRADESH,MEERUT,0,0,0,0,0,0,0,0,0,0,0,0,low,0,no_issue_detected
Uttar Pradesh,MIRZAPUR,1997,2014,961,18,40,4,IND_UTTAR_PRADESH_MIRZAPUR,UTTAR PRADESH,MIRZAPUR,UTTAR PRADESH,MIRZAPUR,0,0,0,0,0,0,0,0,0,0,0,0,low,0,no_issue_detected
Uttar Pradesh,MORADABAD,1997,2014,955,18,38,4,IND_UTTAR_PRADESH_MORADABAD,UTTAR PRADESH,MORADABAD,UTTAR PRADESH,MORADABAD,0,0,0,0,0,0,0,0,0,0,0,0,low,0,no_issue_detected
Uttar Pradesh,MUZAFFARNAGAR,1997,2014,865,18,37,4,IND_UTTAR_PRADESH_MUZAFFARNAGAR,UTTAR PRADESH,MUZAFFARNAGAR,UTTAR PRADESH,MUZAFFARNAGAR,0,0,0,0,0,0,0,0,0,0,0,0,low,0,no_issue_detected
Uttar Pradesh,NAINITAL,1997,1999,65,3,22,4,IND_UTTAR_PRADESH_NAINITAL,UTTAR PRADESH,NAINITAL,UTTAR PRADESH,NAINITAL,0,0,0,0,0,0,0,0,1,0,0,1,medium,1,pending
Uttar Pradesh,PAURI GARHWAL,1997,1999,53,3,21,3,IND_UTTAR_PRADESH_PAURI_GARHWAL,UTTAR PRADESH,PAURI GARHWAL,UTTAR PRADESH,PAURI GARHWAL,0,0,0,0,0,0,0,0,1,0,0,1,medium,1,pending
Uttar Pradesh,PILIBHIT,1997,2014,908,18,40,4,IND_UTTAR_PRADESH_PILIBHIT,UTTAR PRADESH,PILIBHIT,UTTAR PRADESH,PILIBHIT,0,0,0,0,0,0,0,0,0,0,0,0,low,0,no_issue_detected
Uttar Pradesh,PITHORAGARH,1997,1999,54,3,20,3,IND_UTTAR_PRADESH_PITHORAGARH,UTTAR PRADESH,PITHORAGARH,UTTAR PRADESH,PITHORAGARH,0,0,0,0,0,0,0,0,1,0,0,1,medium,1,pending
Uttar Pradesh,PRATAPGARH,1997,2014,932,18,35,4,IND_UTTAR_PRADESH_PRATAPGARH,UTTAR PRADESH,PRATAPGARH,UTTAR PRADESH,PRATAPGARH,0,0,0,0,0,0,0,0,1,0,0,1,medium,1,pending
Uttar Pradesh,RAE BARELI,1997,2014,1059,18,40,4,IND_UTTAR_PRADESH_RAE_BARELI,UTTAR PRADESH,RAE BARELI,UTTAR PRADESH,RAE BARELI,0,0,0,0,0,0,0,0,0,0,0,0,low,0,no_issue_detected
Uttar Pradesh,RAMPUR,1997,2014,925,18,36,4,IND_UTTAR_PRADESH_RAMPUR,UTTAR PRADESH,RAMPUR,UTTAR PRADESH,RAMPUR,0,0,0,0,0,0,0,0,0,0,0,0,low,0,no_issue_detected
Uttar Pradesh,RUDRA PRAYAG,1998,1999,16,2,10,3,IND_UTTAR_PRADESH_RUDRA_PRAYAG,UTTAR PRADESH,RUDRA PRAYAG,UTTAR PRADESH,RUDRA PRAYAG,0,0,0,0,0,0,0,0,1,0,0,1,medium,1,pending
Uttar Pradesh,SAHARANPUR,1997,2014,835,18,37,4,IND_UTTAR_PRADESH_SAHARANPUR,UTTAR PRADESH,SAHARANPUR,UTTAR PRADESH,SAHARANPUR,0,0,0,0,0,0,0,0,0,0,0,0,low,0,no_issue_detected
Uttar Pradesh,SAMBHAL,2012,2014,166,3,27,3,IND_UTTAR_PRADESH_SAMBHAL,UTTAR PRADESH,SAMBHAL,UTTAR PRADESH,SAMBHAL,0,0,0,0,0,0,0,0,0,0,0,0,low,0,no_issue_detected
Uttar Pradesh,SANT KABEER NAGAR,1997,2014,898,18,35,4,IND_UTTAR_PRADESH_SANT_KABEER_NAGAR,UTTAR PRADESH,SANT KABEER NAGAR,UTTAR PRADESH,SANT KABEER NAGAR,0,0,0,0,0,0,0,0,0,0,0,0,low,0,no_issue_detected
Uttar Pradesh,SANT RAVIDAS NAGAR,1997,2014,786,18,33,4,IND_UTTAR_PRADESH_SANT_RAVIDAS_NAGAR,UTTAR PRADESH,SANT RAVIDAS NAGAR,UTTAR PRADESH,SANT RAVIDAS NAGAR,0,0,0,0,0,0,0,0,0,0,0,0,low,0,no_issue_detected
Uttar Pradesh,SHAHJAHANPUR,1997,2014,1053,18,37,4,IND_UTTAR_PRADESH_SHAHJAHANPUR,UTTAR PRADESH,SHAHJAHANPUR,UTTAR PRADESH,SHAHJAHANPUR,0,0,0,0,0,0,0,0,0,0,0,0,low,0,no_issue_detected
Uttar Pradesh,SHAMLI,2012,2014,132,3,20,3,IND_UTTAR_PRADESH_SHAMLI,UTTAR PRADESH,SHAMLI,UTTAR PRADESH,SHAMLI,0,0,0,0,0,0,0,0,0,0,0,0,low,0,no_issue_detected
Uttar Pradesh,SHRAVASTI,1997,2014,888,18,36,4,IND_UTTAR_PRADESH_SHRAVASTI,UTTAR PRADESH,SHRAVASTI,UTTAR PRADESH,SHRAVASTI,0,0,0,0,0,0,0,0,0,0,0,0,low,0,no_issue_detected
Uttar Pradesh,SIDDHARTH NAGAR,1997,2014,802,18,35,4,IND_UTTAR_PRADESH_SIDDHARTH_NAGAR,UTTAR PRADESH,SIDDHARTH NAGAR,UTTAR PRADESH,SIDDHARTH NAGAR,0,0,0,0,0,0,0,0,0,0,0,0,low,0,no_issue_detected
Uttar Pradesh,SITAPUR,1997,2014,1075,18,42,4,IND_UTTAR_PRADESH_SITAPUR,UTTAR PRADESH,SITAPUR,UTTAR PRADESH,SITAPUR,0,0,0,0,0,0,0,0,0,0,0,0,low,0,no_issue_detected
